Time,ParameterName,ParameterValue
2020-11-21T22:00:00Z,RH_PT1H_AVG,97.0
2020-11-21T22:00:00Z,WS_PT1H_AVG,5.0
2020-11-21T22:00:00Z,WS_PT1H_MAX,5.8
2020-11-21T22:00:00Z,WS_PT1H_MIN,3.9
2020-11-21T22:00:00Z,WD_PT1H_AVG,185.0
2020-11-21T22:00:00Z,PRA_PT1H_ACC,NaN
2020-11-21T22:00:00Z,PRI_PT1H_MAX,NaN
2020-11-21T22:00:00Z,PA_PT1H_AVG,993.4
2020-11-21T22:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-21T23:00:00Z,TA_PT1H_AVG,2.9
2020-11-21T23:00:00Z,TA_PT1H_MAX,3.3
2020-11-21T23:00:00Z,TA_PT1H_MIN,2.4
2020-11-21T23:00:00Z,RH_PT1H_AVG,98.0
2020-11-21T23:00:00Z,WS_PT1H_AVG,3.9
2020-11-21T23:00:00Z,WS_PT1H_MAX,4.6
2020-11-21T23:00:00Z,WS_PT1H_MIN,3.4
2020-11-21T23:00:00Z,WD_PT1H_AVG,189.0
2020-11-21T23:00:00Z,PRA_PT1H_ACC,NaN
2020-11-21T23:00:00Z,PRI_PT1H_MAX,NaN
2020-11-21T23:00:00Z,PA_PT1H_AVG,992.2
2020-11-21T23:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-22T00:00:00Z,TA_PT1H_AVG,3.6
2020-11-22T00:00:00Z,TA_PT1H_MAX,3.8
2020-11-22T00:00:00Z,TA_PT1H_MIN,3.3
2020-11-22T00:00:00Z,RH_PT1H_AVG,97.0
2020-11-22T00:00:00Z,WS_PT1H_AVG,3.1
2020-11-22T00:00:00Z,WS_PT1H_MAX,3.9
2020-11-22T00:00:00Z,WS_PT1H_MIN,2.7
2020-11-22T00:00:00Z,WD_PT1H_AVG,209.0
2020-11-22T00:00:00Z,PRA_PT1H_ACC,NaN
2020-11-22T00:00:00Z,PRI_PT1H_MAX,NaN
2020-11-22T00:00:00Z,PA_PT1H_AVG,992.1
2020-11-22T00:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-22T01:00:00Z,TA_PT1H_AVG,3.8
2020-11-22T01:00:00Z,TA_PT1H_MAX,4.0
2020-11-22T01:00:00Z,TA_PT1H_MIN,3.6
2020-11-22T01:00:00Z,RH_PT1H_AVG,96.0
2020-11-22T01:00:00Z,WS_PT1H_AVG,3.2
2020-11-22T01:00:00Z,WS_PT1H_MAX,3.9
2020-11-22T01:00:00Z,WS_PT1H_MIN,2.7
2020-11-22T01:00:00Z,WD_PT1H_AVG,229.0
2020-11-22T01:00:00Z,PRA_PT1H_ACC,NaN
2020-11-22T01:00:00Z,PRI_PT1H_MAX,NaN
2020-11-22T01:00:00Z,PA_PT1H_AVG,992.1
2020-11-22T01:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-22T02:00:00Z,TA_PT1H_AVG,3.9
2020-11-22T02:00:00Z,TA_PT1H_MAX,4.1
2020-11-22T02:00:00Z,TA_PT1H_MIN,3.6
2020-11-22T02:00:00Z,RH_PT1H_AVG,93.0
2020-11-22T02:00:00Z,WS_PT1H_AVG,3.9
2020-11-22T02:00:00Z,WS_PT1H_MAX,4.6
2020-11-22T02:00:00Z,WS_PT1H_MIN,2.6
2020-11-22T02:00:00Z,WD_PT1H_AVG,231.0
2020-11-22T02:00:00Z,PRA_PT1H_ACC,NaN
2020-11-22T02:00:00Z,PRI_PT1H_MAX,NaN
2020-11-22T02:00:00Z,PA_PT1H_AVG,991.8
2020-11-22T02:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-22T03:00:00Z,TA_PT1H_AVG,3.8
2020-11-22T03:00:00Z,TA_PT1H_MAX,4.0
2020-11-22T03:00:00Z,TA_PT1H_MIN,3.6
2020-11-22T03:00:00Z,RH_PT1H_AVG,92.0
2020-11-22T03:00:00Z,WS_PT1H_AVG,4.5
2020-11-22T03:00:00Z,WS_PT1H_MAX,5.0
2020-11-22T03:00:00Z,WS_PT1H_MIN,3.6
2020-11-22T03:00:00Z,WD_PT1H_AVG,248.0
2020-11-22T03:00:00Z,PRA_PT1H_ACC,NaN
2020-11-22T03:00:00Z,PRI_PT1H_MAX,NaN
2020-11-22T03:00:00Z,PA_PT1H_AVG,992.1
2020-11-22T03:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-22T04:00:00Z,TA_PT1H_AVG,3.7
2020-11-22T04:00:00Z,TA_PT1H_MAX,3.9
2020-11-22T04:00:00Z,TA_PT1H_MIN,3.5
2020-11-22T04:00:00Z,RH_PT1H_AVG,90.0
2020-11-22T04:00:00Z,WS_PT1H_AVG,3.8
2020-11-22T04:00:00Z,WS_PT1H_MAX,4.4
2020-11-22T04:00:00Z,WS_PT1H_MIN,2.9
2020-11-22T04:00:00Z,WD_PT1H_AVG,252.0
2020-11-22T04:00:00Z,PRA_PT1H_ACC,NaN
2020-11-22T04:00:00Z,PRI_PT1H_MAX,NaN
2020-11-22T04:00:00Z,PA_PT1H_AVG,992.8
2020-11-22T04:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-22T05:00:00Z,TA_PT1H_AVG,3.3
2020-11-22T05:00:00Z,TA_PT1H_MAX,3.6
2020-11-22T05:00:00Z,TA_PT1H_MIN,2.9
2020-11-22T05:00:00Z,RH_PT1H_AVG,93.0
2020-11-22T05:00:00Z,WS_PT1H_AVG,2.0
2020-11-22T05:00:00Z,WS_PT1H_MAX,2.8
2020-11-22T05:00:00Z,WS_PT1H_MIN,1.7
2020-11-22T05:00:00Z,WD_PT1H_AVG,200.0
2020-11-22T05:00:00Z,PRA_PT1H_ACC,NaN
2020-11-22T05:00:00Z,PRI_PT1H_MAX,NaN
2020-11-22T05:00:00Z,PA_PT1H_AVG,993.0
2020-11-22T05:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-22T06:00:00Z,TA_PT1H_AVG,3.2
2020-11-22T06:00:00Z,TA_PT1H_MAX,3.3
2020-11-22T06:00:00Z,TA_PT1H_MIN,3.1
2020-11-22T06:00:00Z,RH_PT1H_AVG,92.0
2020-11-22T06:00:00Z,WS_PT1H_AVG,2.3
2020-11-22T06:00:00Z,WS_PT1H_MAX,3.0
2020-11-22T06:00:00Z,WS_PT1H_MIN,1.8
2020-11-22T06:00:00Z,WD_PT1H_AVG,206.0
2020-11-22T06:00:00Z,PRA_PT1H_ACC,NaN
2020-11-22T06:00:00Z,PRI_PT1H_MAX,NaN
2020-11-22T06:00:00Z,PA_PT1H_AVG,993.2
2020-11-22T06:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-22T07:00:00Z,TA_PT1H_AVG,3.1
2020-11-22T07:00:00Z,TA_PT1H_MAX,3.3
2020-11-22T07:00:00Z,TA_PT1H_MIN,2.9
2020-11-22T07:00:00Z,RH_PT1H_AVG,93.0
2020-11-22T07:00:00Z,WS_PT1H_AVG,2.6
2020-11-22T07:00:00Z,WS_PT1H_MAX,2.9
2020-11-22T07:00:00Z,WS_PT1H_MIN,2.3
2020-11-22T07:00:00Z,WD_PT1H_AVG,197.0
2020-11-22T07:00:00Z,PRA_PT1H_ACC,NaN
2020-11-22T07:00:00Z,PRI_PT1H_MAX,NaN
2020-11-22T07:00:00Z,PA_PT1H_AVG,993.1
2020-11-22T07:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-22T08:00:00Z,TA_PT1H_AVG,3.0
2020-11-22T08:00:00Z,TA_PT1H_MAX,3.1
2020-11-22T08:00:00Z,TA_PT1H_MIN,2.8
2020-11-22T08:00:00Z,RH_PT1H_AVG,94.0
2020-11-22T08:00:00Z,WS_PT1H_AVG,2.7
2020-11-22T08:00:00Z,WS_PT1H_MAX,3.2
2020-11-22T08:00:00Z,WS_PT1H_MIN,2.3
2020-11-22T08:00:00Z,WD_PT1H_AVG,188.0
2020-11-22T08:00:00Z,PRA_PT1H_ACC,NaN
2020-11-22T08:00:00Z,PRI_PT1H_MAX,NaN
2020-11-22T08:00:00Z,PA_PT1H_AVG,993.0
2020-11-22T08:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-22T09:00:00Z,TA_PT1H_AVG,3.2
2020-11-22T09:00:00Z,TA_PT1H_MAX,3.3
2020-11-22T09:00:00Z,TA_PT1H_MIN,3.0
2020-11-22T09:00:00Z,RH_PT1H_AVG,92.0
2020-11-22T09:00:00Z,WS_PT1H_AVG,3.0
2020-11-22T09:00:00Z,WS_PT1H_MAX,3.6
2020-11-22T09:00:00Z,WS_PT1H_MIN,2.6
2020-11-22T09:00:00Z,WD_PT1H_AVG,197.0
2020-11-22T09:00:00Z,PRA_PT1H_ACC,NaN
2020-11-22T09:00:00Z,PRI_PT1H_MAX,NaN
2020-11-22T09:00:00Z,PA_PT1H_AVG,992.8
2020-11-22T09:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-22T10:00:00Z,TA_PT1H_AVG,3.4
2020-11-22T10:00:00Z,TA_PT1H_MAX,3.5
2020-11-22T10:00:00Z,TA_PT1H_MIN,3.3
2020-11-22T10:00:00Z,RH_PT1H_AVG,89.0
2020-11-22T10:00:00Z,WS_PT1H_AVG,3.8
2020-11-22T10:00:00Z,WS_PT1H_MAX,4.6
2020-11-22T10:00:00Z,WS_PT1H_MIN,3.0
2020-11-22T10:00:00Z,WD_PT1H_AVG,202.0
2020-11-22T10:00:00Z,PRA_PT1H_ACC,NaN
2020-11-22T10:00:00Z,PRI_PT1H_MAX,NaN
2020-11-22T10:00:00Z,PA_PT1H_AVG,992.6
2020-11-22T10:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-22T11:00:00Z,TA_PT1H_AVG,3.3
2020-11-22T11:00:00Z,TA_PT1H_MAX,3.5
2020-11-22T11:00:00Z,TA_PT1H_MIN,3.2
2020-11-22T11:00:00Z,RH_PT1H_AVG,88.0
2020-11-22T11:00:00Z,WS_PT1H_AVG,3.8
2020-11-22T11:00:00Z,WS_PT1H_MAX,4.4
2020-11-22T11:00:00Z,WS_PT1H_MIN,3.4
2020-11-22T11:00:00Z,WD_PT1H_AVG,199.0
2020-11-22T11:00:00Z,PRA_PT1H_ACC,NaN
2020-11-22T11:00:00Z,PRI_PT1H_MAX,NaN
2020-11-22T11:00:00Z,PA_PT1H_AVG,992.3
2020-11-22T11:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-22T12:00:00Z,TA_PT1H_AVG,3.4
2020-11-22T12:00:00Z,TA_PT1H_MAX,3.5
2020-11-22T12:00:00Z,TA_PT1H_MIN,3.2
2020-11-22T12:00:00Z,RH_PT1H_AVG,88.0
2020-11-22T12:00:00Z,WS_PT1H_AVG,3.2
2020-11-22T12:00:00Z,WS_PT1H_MAX,3.7
2020-11-22T12:00:00Z,WS_PT1H_MIN,2.5
2020-11-22T12:00:00Z,WD_PT1H_AVG,193.0
2020-11-22T12:00:00Z,PRA_PT1H_ACC,NaN
2020-11-22T12:00:00Z,PRI_PT1H_MAX,NaN
2020-11-22T12:00:00Z,PA_PT1H_AVG,992.0
2020-11-22T12:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-22T13:00:00Z,TA_PT1H_AVG,3.1
2020-11-22T13:00:00Z,TA_PT1H_MAX,3.3
2020-11-22T13:00:00Z,TA_PT1H_MIN,3.0
2020-11-22T13:00:00Z,RH_PT1H_AVG,88.0
2020-11-22T13:00:00Z,WS_PT1H_AVG,3.5
2020-11-22T13:00:00Z,WS_PT1H_MAX,4.1
2020-11-22T13:00:00Z,WS_PT1H_MIN,3.0
2020-11-22T13:00:00Z,WD_PT1H_AVG,188.0
2020-11-22T13:00:00Z,PRA_PT1H_ACC,NaN
2020-11-22T13:00:00Z,PRI_PT1H_MAX,NaN
2020-11-22T13:00:00Z,PA_PT1H_AVG,991.7
2020-11-22T13:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-22T14:00:00Z,TA_PT1H_AVG,2.8
2020-11-22T14:00:00Z,TA_PT1H_MAX,3.1
2020-11-22T14:00:00Z,TA_PT1H_MIN,2.5
2020-11-22T14:00:00Z,RH_PT1H_AVG,88.0
2020-11-22T14:00:00Z,WS_PT1H_AVG,3.3
2020-11-22T14:00:00Z,WS_PT1H_MAX,3.8
2020-11-22T14:00:00Z,WS_PT1H_MIN,2.9
2020-11-22T14:00:00Z,WD_PT1H_AVG,184.0
2020-11-22T14:00:00Z,PRA_PT1H_ACC,NaN
2020-11-22T14:00:00Z,PRI_PT1H_MAX,NaN
2020-11-22T14:00:00Z,PA_PT1H_AVG,991.5
2020-11-22T14:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-22T15:00:00Z,TA_PT1H_AVG,2.4
2020-11-22T15:00:00Z,TA_PT1H_MAX,2.7
2020-11-22T15:00:00Z,TA_PT1H_MIN,2.1
2020-11-22T15:00:00Z,RH_PT1H_AVG,92.0
2020-11-22T15:00:00Z,WS_PT1H_AVG,3.3
2020-11-22T15:00:00Z,WS_PT1H_MAX,3.8
2020-11-22T15:00:00Z,WS_PT1H_MIN,2.8
2020-11-22T15:00:00Z,WD_PT1H_AVG,175.0
2020-11-22T15:00:00Z,PRA_PT1H_ACC,NaN
2020-11-22T15:00:00Z,PRI_PT1H_MAX,NaN
2020-11-22T15:00:00Z,PA_PT1H_AVG,991.3
2020-11-22T15:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-22T16:00:00Z,TA_PT1H_AVG,2.4
2020-11-22T16:00:00Z,TA_PT1H_MAX,2.6
2020-11-22T16:00:00Z,TA_PT1H_MIN,2.1
2020-11-22T16:00:00Z,RH_PT1H_AVG,94.0
2020-11-22T16:00:00Z,WS_PT1H_AVG,3.3
2020-11-22T16:00:00Z,WS_PT1H_MAX,3.8
2020-11-22T16:00:00Z,WS_PT1H_MIN,2.8
2020-11-22T16:00:00Z,WD_PT1H_AVG,174.0
2020-11-22T16:00:00Z,PRA_PT1H_ACC,NaN
2020-11-22T16:00:00Z,PRI_PT1H_MAX,NaN
2020-11-22T16:00:00Z,PA_PT1H_AVG,991.1
2020-11-22T16:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-22T17:00:00Z,TA_PT1H_AVG,2.5
2020-11-22T17:00:00Z,TA_PT1H_MAX,2.7
2020-11-22T17:00:00Z,TA_PT1H_MIN,2.3
2020-11-22T17:00:00Z,RH_PT1H_AVG,93.0
2020-11-22T17:00:00Z,WS_PT1H_AVG,3.1
2020-11-22T17:00:00Z,WS_PT1H_MAX,3.8
2020-11-22T17:00:00Z,WS_PT1H_MIN,2.8
2020-11-22T17:00:00Z,WD_PT1H_AVG,177.0
2020-11-22T17:00:00Z,PRA_PT1H_ACC,NaN
2020-11-22T17:00:00Z,PRI_PT1H_MAX,NaN
2020-11-22T17:00:00Z,PA_PT1H_AVG,990.8
2020-11-22T17:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-22T18:00:00Z,TA_PT1H_AVG,2.6
2020-11-22T18:00:00Z,TA_PT1H_MAX,2.9
2020-11-22T18:00:00Z,TA_PT1H_MIN,2.5
2020-11-22T18:00:00Z,RH_PT1H_AVG,92.0
2020-11-22T18:00:00Z,WS_PT1H_AVG,3.2
2020-11-22T18:00:00Z,WS_PT1H_MAX,3.6
2020-11-22T18:00:00Z,WS_PT1H_MIN,2.7
2020-11-22T18:00:00Z,WD_PT1H_AVG,184.0
2020-11-22T18:00:00Z,PRA_PT1H_ACC,NaN
2020-11-22T18:00:00Z,PRI_PT1H_MAX,NaN
2020-11-22T18:00:00Z,PA_PT1H_AVG,990.7
2020-11-22T18:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-22T19:00:00Z,TA_PT1H_AVG,2.4
2020-11-22T19:00:00Z,TA_PT1H_MAX,2.6
2020-11-22T19:00:00Z,TA_PT1H_MIN,2.2
2020-11-22T19:00:00Z,RH_PT1H_AVG,92.0
2020-11-22T19:00:00Z,WS_PT1H_AVG,2.9
2020-11-22T19:00:00Z,WS_PT1H_MAX,3.6
2020-11-22T19:00:00Z,WS_PT1H_MIN,2.2
2020-11-22T19:00:00Z,WD_PT1H_AVG,182.0
2020-11-22T19:00:00Z,PRA_PT1H_ACC,NaN
2020-11-22T19:00:00Z,PRI_PT1H_MAX,NaN
2020-11-22T19:00:00Z,PA_PT1H_AVG,990.4
2020-11-22T19:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-22T20:00:00Z,TA_PT1H_AVG,2.5
2020-11-22T20:00:00Z,TA_PT1H_MAX,2.8
2020-11-22T20:00:00Z,TA_PT1H_MIN,2.2
2020-11-22T20:00:00Z,RH_PT1H_AVG,92.0
2020-11-22T20:00:00Z,WS_PT1H_AVG,3.4
2020-11-22T20:00:00Z,WS_PT1H_MAX,3.8
2020-11-22T20:00:00Z,WS_PT1H_MIN,2.7
2020-11-22T20:00:00Z,WD_PT1H_AVG,188.0
2020-11-22T20:00:00Z,PRA_PT1H_ACC,NaN
2020-11-22T20:00:00Z,PRI_PT1H_MAX,NaN
2020-11-22T20:00:00Z,PA_PT1H_AVG,990.2
2020-11-22T20:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-22T21:00:00Z,TA_PT1H_AVG,3.0
2020-11-22T21:00:00Z,TA_PT1H_MAX,3.2
2020-11-22T21:00:00Z,TA_PT1H_MIN,2.7
2020-11-22T21:00:00Z,RH_PT1H_AVG,90.0
2020-11-22T21:00:00Z,WS_PT1H_AVG,3.4
2020-11-22T21:00:00Z,WS_PT1H_MAX,3.9
2020-11-22T21:00:00Z,WS_PT1H_MIN,3.0
2020-11-22T21:00:00Z,WD_PT1H_AVG,185.0
2020-11-22T21:00:00Z,PRA_PT1H_ACC,NaN
2020-11-22T21:00:00Z,PRI_PT1H_MAX,NaN
2020-11-22T21:00:00Z,PA_PT1H_AVG,990.2
2020-11-22T21:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-22T22:00:00Z,TA_PT1H_AVG,3.2
2020-11-22T22:00:00Z,TA_PT1H_MAX,3.4
2020-11-22T22:00:00Z,TA_PT1H_MIN,3.0
2020-11-22T22:00:00Z,RH_PT1H_AVG,89.0
2020-11-22T22:00:00Z,WS_PT1H_AVG,3.6
2020-11-22T22:00:00Z,WS_PT1H_MAX,4.2
2020-11-22T22:00:00Z,WS_PT1H_MIN,3.2
2020-11-22T22:00:00Z,WD_PT1H_AVG,200.0
2020-11-22T22:00:00Z,PRA_PT1H_ACC,NaN
2020-11-22T22:00:00Z,PRI_PT1H_MAX,NaN
2020-11-22T22:00:00Z,PA_PT1H_AVG,989.9
2020-11-22T22:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-22T23:00:00Z,TA_PT1H_AVG,3.2
2020-11-22T23:00:00Z,TA_PT1H_MAX,3.4
2020-11-22T23:00:00Z,TA_PT1H_MIN,3.0
2020-11-22T23:00:00Z,RH_PT1H_AVG,92.0
2020-11-22T23:00:00Z,WS_PT1H_AVG,3.9
2020-11-22T23:00:00Z,WS_PT1H_MAX,4.2
2020-11-22T23:00:00Z,WS_PT1H_MIN,3.5
2020-11-22T23:00:00Z,WD_PT1H_AVG,196.0
2020-11-22T23:00:00Z,PRA_PT1H_ACC,NaN
2020-11-22T23:00:00Z,PRI_PT1H_MAX,NaN
2020-11-22T23:00:00Z,PA_PT1H_AVG,989.8
2020-11-22T23:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-23T00:00:00Z,TA_PT1H_AVG,3.4
2020-11-23T00:00:00Z,TA_PT1H_MAX,3.6
2020-11-23T00:00:00Z,TA_PT1H_MIN,3.2
2020-11-23T00:00:00Z,RH_PT1H_AVG,90.0
2020-11-23T00:00:00Z,WS_PT1H_AVG,3.4
2020-11-23T00:00:00Z,WS_PT1H_MAX,4.0
2020-11-23T00:00:00Z,WS_PT1H_MIN,2.8
2020-11-23T00:00:00Z,WD_PT1H_AVG,210.0
2020-11-23T00:00:00Z,PRA_PT1H_ACC,NaN
2020-11-23T00:00:00Z,PRI_PT1H_MAX,NaN
2020-11-23T00:00:00Z,PA_PT1H_AVG,989.7
2020-11-23T00:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-23T01:00:00Z,TA_PT1H_AVG,3.2
2020-11-23T01:00:00Z,TA_PT1H_MAX,3.3
2020-11-23T01:00:00Z,TA_PT1H_MIN,3.1
2020-11-23T01:00:00Z,RH_PT1H_AVG,92.0
2020-11-23T01:00:00Z,WS_PT1H_AVG,3.8
2020-11-23T01:00:00Z,WS_PT1H_MAX,4.3
2020-11-23T01:00:00Z,WS_PT1H_MIN,3.4
2020-11-23T01:00:00Z,WD_PT1H_AVG,211.0
2020-11-23T01:00:00Z,PRA_PT1H_ACC,NaN
2020-11-23T01:00:00Z,PRI_PT1H_MAX,NaN
2020-11-23T01:00:00Z,PA_PT1H_AVG,989.8
2020-11-23T01:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-23T02:00:00Z,TA_PT1H_AVG,3.2
2020-11-23T02:00:00Z,TA_PT1H_MAX,3.4
2020-11-23T02:00:00Z,TA_PT1H_MIN,3.1
2020-11-23T02:00:00Z,RH_PT1H_AVG,94.0
2020-11-23T02:00:00Z,WS_PT1H_AVG,3.6
2020-11-23T02:00:00Z,WS_PT1H_MAX,4.0
2020-11-23T02:00:00Z,WS_PT1H_MIN,3.3
2020-11-23T02:00:00Z,WD_PT1H_AVG,206.0
2020-11-23T02:00:00Z,PRA_PT1H_ACC,NaN
2020-11-23T02:00:00Z,PRI_PT1H_MAX,NaN
2020-11-23T02:00:00Z,PA_PT1H_AVG,989.7
2020-11-23T02:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-23T03:00:00Z,TA_PT1H_AVG,3.2
2020-11-23T03:00:00Z,TA_PT1H_MAX,3.3
2020-11-23T03:00:00Z,TA_PT1H_MIN,3.1
2020-11-23T03:00:00Z,RH_PT1H_AVG,95.0
2020-11-23T03:00:00Z,WS_PT1H_AVG,3.9
2020-11-23T03:00:00Z,WS_PT1H_MAX,4.5
2020-11-23T03:00:00Z,WS_PT1H_MIN,3.4
2020-11-23T03:00:00Z,WD_PT1H_AVG,208.0
2020-11-23T03:00:00Z,PRA_PT1H_ACC,NaN
2020-11-23T03:00:00Z,PRI_PT1H_MAX,NaN
2020-11-23T03:00:00Z,PA_PT1H_AVG,989.6
2020-11-23T03:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-23T04:00:00Z,TA_PT1H_AVG,3.2
2020-11-23T04:00:00Z,TA_PT1H_MAX,3.2
2020-11-23T04:00:00Z,TA_PT1H_MIN,3.1
2020-11-23T04:00:00Z,RH_PT1H_AVG,96.0
2020-11-23T04:00:00Z,WS_PT1H_AVG,3.3
2020-11-23T04:00:00Z,WS_PT1H_MAX,3.9
2020-11-23T04:00:00Z,WS_PT1H_MIN,2.9
2020-11-23T04:00:00Z,WD_PT1H_AVG,213.0
2020-11-23T04:00:00Z,PRA_PT1H_ACC,NaN
2020-11-23T04:00:00Z,PRI_PT1H_MAX,NaN
2020-11-23T04:00:00Z,PA_PT1H_AVG,989.8
2020-11-23T04:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-23T05:00:00Z,TA_PT1H_AVG,3.2
2020-11-23T05:00:00Z,TA_PT1H_MAX,3.3
2020-11-23T05:00:00Z,TA_PT1H_MIN,2.9
2020-11-23T05:00:00Z,RH_PT1H_AVG,94.0
2020-11-23T05:00:00Z,WS_PT1H_AVG,3.6
2020-11-23T05:00:00Z,WS_PT1H_MAX,4.0
2020-11-23T05:00:00Z,WS_PT1H_MIN,3.0
2020-11-23T05:00:00Z,WD_PT1H_AVG,223.0
2020-11-23T05:00:00Z,PRA_PT1H_ACC,NaN
2020-11-23T05:00:00Z,PRI_PT1H_MAX,NaN
2020-11-23T05:00:00Z,PA_PT1H_AVG,989.8
2020-11-23T05:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-23T06:00:00Z,TA_PT1H_AVG,3.1
2020-11-23T06:00:00Z,TA_PT1H_MAX,3.3
2020-11-23T06:00:00Z,TA_PT1H_MIN,3.0
2020-11-23T06:00:00Z,RH_PT1H_AVG,92.0
2020-11-23T06:00:00Z,WS_PT1H_AVG,2.9
2020-11-23T06:00:00Z,WS_PT1H_MAX,3.3
2020-11-23T06:00:00Z,WS_PT1H_MIN,2.5
2020-11-23T06:00:00Z,WD_PT1H_AVG,214.0
2020-11-23T06:00:00Z,PRA_PT1H_ACC,NaN
2020-11-23T06:00:00Z,PRI_PT1H_MAX,NaN
2020-11-23T06:00:00Z,PA_PT1H_AVG,990.0
2020-11-23T06:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-23T07:00:00Z,TA_PT1H_AVG,3.1
2020-11-23T07:00:00Z,TA_PT1H_MAX,3.2
2020-11-23T07:00:00Z,TA_PT1H_MIN,3.0
2020-11-23T07:00:00Z,RH_PT1H_AVG,93.0
2020-11-23T07:00:00Z,WS_PT1H_AVG,3.2
2020-11-23T07:00:00Z,WS_PT1H_MAX,3.8
2020-11-23T07:00:00Z,WS_PT1H_MIN,2.7
2020-11-23T07:00:00Z,WD_PT1H_AVG,206.0
2020-11-23T07:00:00Z,PRA_PT1H_ACC,NaN
2020-11-23T07:00:00Z,PRI_PT1H_MAX,NaN
2020-11-23T07:00:00Z,PA_PT1H_AVG,990.3
2020-11-23T07:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-23T08:00:00Z,TA_PT1H_AVG,3.0
2020-11-23T08:00:00Z,TA_PT1H_MAX,3.1
2020-11-23T08:00:00Z,TA_PT1H_MIN,2.9
2020-11-23T08:00:00Z,RH_PT1H_AVG,94.0
2020-11-23T08:00:00Z,WS_PT1H_AVG,3.4
2020-11-23T08:00:00Z,WS_PT1H_MAX,4.4
2020-11-23T08:00:00Z,WS_PT1H_MIN,2.9
2020-11-23T08:00:00Z,WD_PT1H_AVG,210.0
2020-11-23T08:00:00Z,PRA_PT1H_ACC,NaN
2020-11-23T08:00:00Z,PRI_PT1H_MAX,NaN
2020-11-23T08:00:00Z,PA_PT1H_AVG,990.8
2020-11-23T08:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-23T09:00:00Z,TA_PT1H_AVG,3.1
2020-11-23T09:00:00Z,TA_PT1H_MAX,3.3
2020-11-23T09:00:00Z,TA_PT1H_MIN,2.9
2020-11-23T09:00:00Z,RH_PT1H_AVG,95.0
2020-11-23T09:00:00Z,WS_PT1H_AVG,3.3
2020-11-23T09:00:00Z,WS_PT1H_MAX,3.8
2020-11-23T09:00:00Z,WS_PT1H_MIN,3.0
2020-11-23T09:00:00Z,WD_PT1H_AVG,216.0
2020-11-23T09:00:00Z,PRA_PT1H_ACC,NaN
2020-11-23T09:00:00Z,PRI_PT1H_MAX,NaN
2020-11-23T09:00:00Z,PA_PT1H_AVG,991.1
2020-11-23T09:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-23T10:00:00Z,TA_PT1H_AVG,3.4
2020-11-23T10:00:00Z,TA_PT1H_MAX,3.6
2020-11-23T10:00:00Z,TA_PT1H_MIN,3.2
2020-11-23T10:00:00Z,RH_PT1H_AVG,92.0
2020-11-23T10:00:00Z,WS_PT1H_AVG,3.7
2020-11-23T10:00:00Z,WS_PT1H_MAX,4.3
2020-11-23T10:00:00Z,WS_PT1H_MIN,3.0
2020-11-23T10:00:00Z,WD_PT1H_AVG,225.0
2020-11-23T10:00:00Z,PRA_PT1H_ACC,NaN
2020-11-23T10:00:00Z,PRI_PT1H_MAX,NaN
2020-11-23T10:00:00Z,PA_PT1H_AVG,991.4
2020-11-23T10:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-23T11:00:00Z,TA_PT1H_AVG,3.6
2020-11-23T11:00:00Z,TA_PT1H_MAX,3.8
2020-11-23T11:00:00Z,TA_PT1H_MIN,3.5
2020-11-23T11:00:00Z,RH_PT1H_AVG,91.0
2020-11-23T11:00:00Z,WS_PT1H_AVG,4.3
